yr,month,day,code,code_b,trt,site_broadly,site_rep,site,trap,species,replicate,wing center (mm),thorax length (mm),head length (mm),forearm length (mm),horn length (mm),body length (mm),TrapCount,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NW_8,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Canthon_pilularius,4,8.09,6,4.26,5.57,NA,18.35,14,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NW_8,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Canthon_pilularius,5,7.73,6.06,4.1,5.47,NA,17.89,14,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NW_8,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Canthon_pilularius,6,7.75,6.15,3.84,4.94,NA,17.74,14,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NW_8,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Canthon_pilularius,7,7.57,5.67,3.83,4.71,NA,17.07,14,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NW_8,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Canthon_pilularius,8,7.8,6.87,4.6,5.98,NA,19.27,14,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NW_8,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Canthon_pilularius,9,8.1,6.28,4.06,5.07,NA,18.44,14,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NW_8,ungrazed,ungrazed_2,2,ungrazed2_2,NW,Canthon_pilularius,10,6.58,5.24,3.66,4.24,NA,15.48,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_female,2,2.99,2.76,1.57,1.51,NA,7.32,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_female,3,3.58,3.52,1.84,1.84,NA,8.94,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_female,4,2.68,2.6,1.55,1.51,NA,6.83,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_female,5,2.7,2.38,1.53,1.54,NA,6.61,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,1,2.68,2.31,1.5,1.35,NA,6.49,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,2,2.69,2.56,1.53,1.33,NA,6.78,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,3,3.04,3.03,1.77,1.77,NA,7.84,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,4,3.07,2.75,1.68,1.84,NA,7.5,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,5,3.62,3.29,1.78,2.03,NA,8.69,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,6,3.57,3.35,1.88,1.9,NA,8.8,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,7,3.07,3.3,1.81,1.71,NA,8.18,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,8,3.1,2.91,1.67,1.77,NA,7.68,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_female,9,2.85,2.65,1.63,1.63,NA,7.13,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_female,8,2.94,2.87,1.96,1.73,0.65,7.77,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_female,9,2.81,2.85,1.89,1.7,0.64,7.55,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_female,1,2.67,2.52,1.72,1.46,NA,6.91,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_female,2,3.01,3.05,2.02,2.02,NA,8.08,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_female,3,2.89,2.44,1.6,1.71,NA,6.93,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_female,4,3.57,2.89,1.65,1.89,NA,8.11,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_female,5,3.15,3.04,1.75,2.1,NA,7.94,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_female,1,3.01,2.66,1.7,2.05,NA,7.37,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_female,2,2.93,2.95,1.7,1.63,NA,7.58,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_female,3,3.09,2.83,1.63,2,NA,7.55,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_female,4,3.04,2.73,1.62,1.9,NA,7.39,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_female,5,3.27,3.02,1.73,1.74,NA,8.02,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_female,6,2.96,2.87,1.63,1.63,NA,7.46,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_female,7,3.22,3.25,1.67,2.03,NA,8.14,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,1,3.17,2.89,1.68,1.79,NA,7.74,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,2,2.85,2.9,1.62,1.9,NA,7.37,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,3,3.02,2.28,1.63,1.75,NA,6.93,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,4,3.43,3.14,1.84,1.81,NA,8.41,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,5,3.15,2.96,1.69,1.93,NA,7.8,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,6,2.97,2.53,1.5,1.64,NA,7,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,7,3.2,3.3,1.79,1.67,NA,8.29,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_female,8,3.04,2.95,1.75,1.86,NA,7.74,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_female,1,2.42,2.49,1.36,1.57,NA,6.27,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_female,2,2.44,2.2,1.48,1.39,NA,6.12,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_female,3,2.98,3.1,1.79,1.7,NA,7.87,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_female,4,2.27,1.99,1.4,1.3,NA,5.66,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_female,5,2.84,2.76,1.76,1.64,NA,7.36,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_female,6,3.13,3.1,1.78,1.75,NA,8.01,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_female,1,2.96,3,1.86,1.96,NA,7.82,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_female,2,3.13,3.29,1.67,2.28,NA,8.09,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_female,3,3.03,3.03,1.74,2.06,NA,7.8,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_female,4,3.03,2.9,1.67,2.03,NA,7.6,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_female,5,2.51,2.43,1.71,1.63,NA,6.65,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_female,6,2.58,2.58,1.55,1.58,NA,6.71,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,1,2.5,2.47,1.34,1.48,0.28,6.31,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,2,3,2.54,1.6,1.55,0.89,7.14,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,3,2.82,2.99,1.85,1.73,1.04,7.66,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,4,3.33,3.17,2.34,1.56,1.35,8.84,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,5,3.05,3.29,1.81,1.77,1.23,8.15,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,6,2.66,3.1,1.83,1.74,0.93,7.59,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,7,2.89,2.7,1.46,1.32,0.61,7.05,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,8,2.59,2.59,1.48,1.54,0.41,6.66,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,9,2.86,2.72,1.61,1.78,0.63,7.19,14,,,
2022,6,10,bison_1-6,bison1_1_SW_6,bison,bison_1,1,bison1_1,SW,Onthophagus_nuchicornis_male,1,2.67,2.57,1.5,1.46,NA,6.74,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_male,1,2.85,3.05,1.88,1.88,1.16,7.78,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_male,2,2.68,2.64,1.6,1.53,0.45,6.92,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_male,3,3.43,3.07,2.22,1.9,1.49,8.72,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_male,4,2.81,2.48,1.51,1.58,0.47,6.8,14,,,
2022,7,15,bison_3-7,bison3_1_SW_7,bison,bison_3,1,bison3_1,SW,Onthophagus_nuchicornis_male,5,3.36,3.27,2.22,2.05,1.33,8.85,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_male,1,3.61,3.23,2.48,2.09,1.48,9.32,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_male,2,3.13,3.28,2.25,2.19,1.56,8.66,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_male,3,3.03,2.76,1.88,1.85,1.12,7.67,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_male,4,3.1,2.58,2.22,1.86,0.63,7.9,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_male,5,3.6,3.17,2.3,2.34,1.13,9.07,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_male,6,3.41,3.15,2.09,2.01,1.16,8.65,14,,,
2022,8,12,cattle_2-8,cattle2_2_SW_8,cattle,cattle_2,2,cattle2_2,SW,Onthophagus_nuchicornis_male,7,3.46,3.21,2.11,2.08,1.45,8.78,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_male,1,2.72,2.58,1.37,1.7,0.64,6.67,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_male,2,3.29,2.99,2,1.91,1.36,8.28,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_male,3,2.86,2.74,1.64,1.7,0.73,7.24,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_male,4,3.16,3.15,2,1.86,1.22,8.31,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_male,5,3.04,2.64,1.79,1.97,1,7.47,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_male,6,3.5,3.04,2.34,2.23,1.53,8.88,14,,,
2022,7,21,cattle_3-7,cattle3_1_SE_7,cattle,cattle_3,1,cattle3_1,SE,Onthophagus_nuchicornis_male,7,3.31,2.89,2.09,2.04,1.63,8.29,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_male,1,2.98,2.69,1.77,1.81,1,7.44,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_male,2,3.04,2.76,1.94,1.88,1.03,7.74,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_male,3,3.63,3.61,2.22,1.99,1.65,9.46,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_male,4,3.09,2.64,2,2.1,1.26,7.73,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_male,5,3.56,3.35,2.23,1.94,1.69,9.14,14,,,
2022,7,21,trtpd_2-7,trtpd2_NE_7,trtpd,trtpd_2,1,trtpd2,NE,Onthophagus_nuchicornis_male,6,3.35,3.43,1.99,2.23,1.06,8.77,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,1,2.43,2.26,1.42,1.47,0.51,6.11,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,2,2.92,2.63,1.71,1.83,0.79,7.26,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,3,3.06,2.63,1.74,1.83,1.13,7.43,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,4,2.85,2.73,1.85,1.61,1.14,7.43,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,5,3.15,2.84,1.89,2.06,1.42,7.88,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,6,2.97,2.59,1.61,1.59,1.08,7.17,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,7,2.78,2.54,1.82,1.55,0.79,7.14,14,,,
2022,8,12,untrtpd_1-8,untrtpd1_SE_8,untrtpd,untrtpd_1,1,untrtpd1,SE,Onthophagus_nuchicornis_male,8,2.62,2.25,1.5,1.49,0.45,6.37,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,1,3.12,3.05,1.85,2.17,1.26,8.02,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,2,3.09,2.94,1.96,1.99,1.25,7.99,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,3,2.99,2.48,1.89,1.94,1.25,7.36,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,4,3.27,2.82,2.18,2,1.53,8.27,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,5,2.64,2.65,1.72,1.83,1.07,7.01,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,6,2.64,2.72,1.59,1.62,0.64,6.95,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,7,2.88,2.68,1.87,2.05,1.22,7.43,14,,,
2022,8,17,untrtpd_3-8,untrtpd3_NE_8,untrtpd,untrtpd_3,1,untrtpd3,NE,Onthophagus_nuchicornis_male,8,2.63,2.51,1.61,1.63,0.69,6.75,14,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,1,7.25,5.07,3.85,3.67,NA,16.17,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,2,7.12,4.99,3.7,3.91,NA,15.81,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,3,7.77,5.81,4.13,4.48,NA,17.71,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,4,7.5,5.45,4.04,4.01,NA,16.99,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,5,7.45,5.23,3.9,4.31,NA,16.58,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,6,7.32,5.44,3.78,4.09,NA,16.54,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,7,6.52,4.74,3.56,3.92,NA,14.82,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,8,6.64,4.76,3.54,3.82,NA,14.94,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,9,6.51,4.67,3.53,2.92,NA,14.71,15,,,
2022,6,10,bison_1-6,bison1_2_SW_6,bison,bison_1,2,bison1_2,SW,Canthon_pilularius,10,7.5,5.17,4.03,4.13,NA,16.7,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,1,7.5,5.35,3.91,3.81,NA,16.76,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,2,6.22,4.11,3.23,3.14,NA,13.56,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,3,7.29,5.07,3.84,3.65,NA,16.2,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,4,7.61,5.34,3.91,4.18,NA,16.86,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,5,7.19,5.06,3.73,3.54,NA,15.98,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,6,7.19,5.1,3.77,3.45,NA,16.06,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,7,7.66,5.37,4.22,3.93,NA,17.25,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,8,8.08,5.82,4.32,4.73,NA,18.22,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,9,7.5,5.56,4.21,4.16,NA,17.27,15,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NW_6,ungrazed,ungrazed_1,2,ungrazed1_2,NW,Canthon_pilularius,10,7.48,5.45,4.05,3.8,NA,16.98,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,1,6.97,5.66,3.57,4.73,NA,16.2,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,2,7.35,5.93,4.4,4.71,NA,17.68,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,3,5.5,4.75,3.27,3.45,NA,13.52,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,4,6.4,5.14,3.52,4.57,NA,15.06,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,5,7.3,5.52,3.63,4.98,NA,16.45,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,6,7.66,5.97,4.3,5.67,NA,17.93,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,7,7.03,5.48,3.87,5.05,NA,16.38,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,8,7.88,6.25,4.52,5.66,NA,18.65,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,9,7.1,5.91,3.89,5.21,NA,16.9,15,,,
2022,8,24,ungrazed_2-8,ungrazed2_2_NE_8,ungrazed,ungrazed_2,2,ungrazed2_2,NE,Canthon_pilularius,10,7.03,5.41,4.12,5.22,NA,16.56,15,,,
2022,7,15,bison_3-7,bison3_1_NW_7,bison,bison_3,1,bison3_1,NW,Onthophagus_nuchicornis_female,1,2.88,2.88,1.62,1.69,NA,7.38,15,,,
2022,7,15,bison_3-7,bison3_1_NW_7,bison,bison_3,1,bison3_1,NW,Onthophagus_nuchicornis_female,2,2.98,2.82,1.62,1.68,NA,7.42,15,,,
2022,7,15,bison_3-7,bison3_1_NW_7,bison,bison_3,1,bison3_1,NW,Onthophagus_nuchicornis_female,3,3.13,3.04,1.87,1.57,NA,8.04,15,,,
2022,7,15,bison_3-7,bison3_1_NW_7,bison,bison_3,1,bison3_1,NW,Onthophagus_nuchicornis_female,4,2.54,2.42,1.56,1.67,NA,6.52,15,,,
2022,7,15,bison_3-7,bison3_1_NW_7,bison,bison_3,1,bison3_1,NW,Onthophagus_nuchicornis_female,5,3.01,3.01,1.71,1.96,NA,7.73,15,,,
2022,7,15,bison_3-7,bison3_1_NW_7,bison,bison_3,1,bison3_1,NW,Onthophagus_nuchicornis_female,6,3.23,3.23,1.76,2.1,NA,8.22,15,,,
2022,8,12,cattle_2-8,cattle2_2_SE_8,cattle,cattle_2,2,cattle2_2,SE,Onthophagus_nuchicornis_female,1,3.11,3.28,1.88,0.92,NA,8.27,15,,,
2022,8,12,cattle_2-8,cattle2_2_SE_8,cattle,cattle_2,2,cattle2_2,SE,Onthophagus_nuchicornis_female,2,3.41,3.73,2.12,2.54,NA,9.26,15,,,
2022,8,12,cattle_2-8,cattle2_2_SE_8,cattle,cattle_2,2,cattle2_2,SE,Onthophagus_nuchicornis_female,3,3.5,3.55,1.61,1.96,NA,8.66,15,,,
2022,8,12,cattle_2-8,cattle2_2_SE_8,cattle,cattle_2,2,cattle2_2,SE,Onthophagus_nuchicornis_female,4,3.42,3.18,2.25,2.1,NA,8.85,15,,,
2022,8,12,cattle_2-8,cattle2_2_SE_8,cattle,cattle_2,2,cattle2_2,SE,Onthophagus_nuchicornis_female,5,3.23,3.58,1.8,1.75,NA,8.61,15,,,
